transaction_id,sender,receiver,amount,channel,timestamp,branch,is_fraud
TX016099,A512,A959,356232,CASH,2026-01-31 14:15:33,BR16,0
TX016100,A939,A310,76072,RTGS,2026-01-11 09:23:32,BR10,0
TX016101,A151,A828,464632,IMPS,2026-01-13 22:26:09,BR18,0
TX016102,A948,A724,48224,RTGS,2026-02-12 11:21:50,BR4,0
TX016103,A811,A195,38605,IMPS,2026-02-11 02:30:02,BR12,0
TX016104,A260,A484,219376,UPI,2026-03-06 12:23:28,BR4,0
TX016105,A350,A634,372824,UPI,2026-01-17 02:55:00,BR8,0
TX016106,A364,A290,227809,UPI,2026-03-04 16:23:01,BR1,0
TX016107,A336,A949,81286,CASH,2026-02-06 08:25:15,BR19,0
TX016108,A52,A741,127630,CASH,2026-01-11 05:39:47,BR9,0
TX016109,A127,A464,190088,IMPS,2026-03-05 13:16:52,BR10,0
TX016110,A295,A80,259571,NEFT,2026-02-26 03:26:58,BR13,0
TX016111,A902,A647,388039,NEFT,2026-03-05 03:01:42,BR17,0
TX016112,A622,A64,477258,IMPS,2026-02-09 18:50:06,BR18,0
TX016113,A803,A724,173772,RTGS,2026-02-19 13:56:43,BR18,0
TX016114,A342,A437,241293,NEFT,2026-03-02 13:22:09,BR6,0
TX016115,A821,A430,393143,IMPS,2026-02-28 10:33:33,BR10,0
TX016116,A152,A555,46046,NEFT,2026-03-02 03:40:21,BR13,0
TX016117,A684,A875,495998,CASH,2026-02-22 22:55:31,BR11,0
TX016118,A788,A386,237333,NEFT,2026-02-18 23:46:45,BR15,0
TX016119,A728,A395,458866,NEFT,2026-02-10 02:39:08,BR11,0
TX016120,A186,A131,193634,RTGS,2026-01-12 03:31:41,BR11,0
TX016121,A994,A810,427958,CASH,2026-02-18 11:08:30,BR5,0
TX016122,A848,A472,450962,NEFT,2026-02-20 05:29:28,BR18,0
TX016123,A415,A698,406010,UPI,2026-02-07 05:30:55,BR20,0
TX016124,A702,A127,55574,NEFT,2026-02-09 17:52:02,BR12,0
TX016125,A319,A575,44034,RTGS,2026-02-07 11:04:01,BR8,0
TX016126,A230,A857,109472,RTGS,2026-02-08 09:44:32,BR3,0
TX016127,A224,A760,169748,IMPS,2026-02-12 10:38:27,BR6,0
TX016128,A759,A54,97122,UPI,2026-03-04 10:05:56,BR15,0
TX016129,A990,A238,220411,IMPS,2026-02-23 22:40:59,BR16,0
TX016130,A667,A797,290539,IMPS,2026-02-01 08:14:15,BR18,0
TX016131,A724,A849,128336,UPI,2026-01-19 06:34:31,BR2,0
TX016132,A52,A6,280032,CASH,2026-01-18 17:13:34,BR4,0
TX016133,A631,A538,74819,IMPS,2026-02-14 20:31:30,BR18,0
TX016134,A487,A175,65977,NEFT,2026-02-25 21:11:36,BR9,0
TX016135,A386,A318,283063,IMPS,2026-02-04 03:19:49,BR18,0
TX016136,A487,A392,209843,NEFT,2026-01-03 21:35:29,BR12,0
TX016137,A998,A63,490218,CASH,2026-01-14 11:07:46,BR8,0
TX016138,A911,A489,105497,RTGS,2026-01-31 20:34:38,BR2,0
TX016139,A627,A576,33284,CASH,2026-02-16 08:48:58,BR12,0
TX016140,A127,A630,238055,NEFT,2026-01-19 20:58:57,BR5,0
TX016141,A59,A439,144718,IMPS,2026-01-23 05:33:45,BR15,0
TX016142,A844,A426,27329,CASH,2026-02-28 12:28:39,BR5,0
TX016143,A926,A839,292237,CASH,2026-02-06 01:49:33,BR7,0
TX016144,A691,A214,42082,IMPS,2026-02-06 14:05:34,BR1,0
TX016145,A703,A650,166659,RTGS,2026-01-10 01:41:01,BR10,0
TX016146,A798,A525,128905,CASH,2026-01-04 05:45:43,BR15,0
TX016147,A922,A876,201038,NEFT,2026-02-16 23:53:24,BR19,0
TX016148,A338,A623,452305,RTGS,2026-01-11 06:43:52,BR6,0
TX016149,A897,A722,84205,CASH,2026-02-20 15:37:27,BR13,0
TX016150,A15,A844,413203,NEFT,2026-01-19 05:26:53,BR6,0
TX016151,A191,A691,274035,NEFT,2026-01-20 14:07:11,BR14,0
TX016152,A174,A347,360962,CASH,2026-02-04 06:32:33,BR13,0
TX016153,A391,A455,374794,NEFT,2026-02-06 12:04:07,BR4,0
TX016154,A938,A314,498156,UPI,2026-02-15 21:27:52,BR15,0
TX016155,A563,A348,408022,RTGS,2026-02-16 22:49:18,BR12,0
TX016156,A599,A285,435604,RTGS,2026-01-06 13:07:07,BR15,0
TX016157,A889,A1000,278329,NEFT,2026-02-17 09:14:21,BR7,0
TX016158,A135,A610,307384,RTGS,2026-02-11 02:21:14,BR18,0
TX016159,A830,A984,377476,NEFT,2026-01-03 15:58:09,BR16,0
TX016160,A508,A302,442882,UPI,2026-02-08 15:48:02,BR7,0
TX016161,A785,A236,53389,RTGS,2026-01-28 12:26:32,BR18,0
TX016162,A624,A613,243057,UPI,2026-01-10 23:04:01,BR5,0
TX016163,A755,A242,11513,UPI,2026-01-29 03:13:03,BR12,0
TX016164,A384,A56,136275,RTGS,2026-02-08 09:07:19,BR1,0
TX016165,A855,A783,233211,CASH,2026-02-19 07:29:53,BR20,0
TX016166,A477,A770,418281,UPI,2026-01-07 22:28:36,BR8,0
TX016167,A678,A146,291851,IMPS,2026-02-17 05:40:36,BR9,0
TX016168,A454,A248,10078,NEFT,2026-01-22 19:46:57,BR6,0
TX016169,A962,A155,260194,UPI,2026-02-23 11:13:38,BR3,0
TX016170,A90,A575,203609,UPI,2026-02-24 07:55:22,BR19,0
TX016171,A578,A890,377865,RTGS,2026-02-08 14:09:56,BR13,0
TX016172,A347,A339,411209,RTGS,2026-03-06 11:56:33,BR18,0
TX016173,A699,A43,373000,CASH,2026-01-20 08:36:48,BR16,0
TX016174,A193,A324,49085,UPI,2026-01-20 00:44:57,BR5,0
TX016175,A861,A773,27904,NEFT,2026-02-11 03:45:44,BR2,0
TX016176,A416,A941,407936,NEFT,2026-01-15 18:16:55,BR20,0
TX016177,A553,A931,422190,NEFT,2026-02-14 08:28:16,BR13,0
TX016178,A437,A866,20697,CASH,2026-02-13 13:21:10,BR4,0
TX016179,A878,A737,374882,UPI,2026-01-09 14:02:21,BR10,0
TX016180,A390,A506,341507,IMPS,2026-01-07 05:01:44,BR19,0
TX016181,A328,A909,173884,UPI,2026-01-20 01:03:21,BR4,0
TX016182,A490,A112,64384,UPI,2026-02-21 11:04:49,BR20,0
TX016183,A50,A618,456531,CASH,2026-01-27 19:35:32,BR11,0
TX016184,A498,A298,18051,RTGS,2026-01-25 08:51:09,BR11,0
TX016185,A509,A279,97432,RTGS,2026-01-20 22:46:38,BR9,0
TX016186,A818,A79,149230,NEFT,2026-02-06 19:15:01,BR2,0
TX016187,A622,A13,461954,NEFT,2026-03-01 13:53:51,BR2,0
TX016188,A885,A672,51174,UPI,2026-01-23 10:11:18,BR11,0
TX016189,A700,A186,80442,RTGS,2026-03-08 16:22:37,BR12,0
TX016190,A143,A228,114659,UPI,2026-01-31 06:54:13,BR19,0
TX016191,A422,A305,96662,CASH,2026-03-04 19:05:15,BR4,0
TX016192,A747,A868,280360,IMPS,2026-01-20 21:25:04,BR14,0
TX016193,A912,A531,455001,NEFT,2026-01-31 10:59:38,BR7,0
TX016194,A805,A246,412516,RTGS,2026-01-02 23:55:26,BR6,0
TX016195,A871,A154,477708,IMPS,2026-02-05 08:05:53,BR2,0
TX016196,A795,A255,178896,CASH,2026-01-31 11:15:24,BR18,0
TX016197,A149,A162,261767,UPI,2026-02-20 13:08:26,BR7,0
TX016198,A454,A409,250527,NEFT,2026-02-26 23:33:33,BR1,0
TX016199,A680,A347,294029,IMPS,2026-01-01 00:23:19,BR3,0
TX016200,A567,A86,20374,NEFT,2026-03-08 07:29:57,BR12,0
TX016201,A560,A65,222439,RTGS,2026-02-10 09:59:57,BR17,0
TX016202,A953,A32,268713,CASH,2026-01-07 09:43:37,BR10,0
TX016203,A969,A583,34748,UPI,2026-02-05 11:45:40,BR7,0
TX016204,A772,A125,309246,IMPS,2026-03-02 11:57:40,BR17,0
TX016205,A730,A653,51651,UPI,2026-01-05 09:47:47,BR15,0
TX016206,A160,A220,137555,UPI,2026-02-21 22:19:40,BR7,0
TX016207,A950,A1,90049,UPI,2026-02-02 08:49:20,BR4,0
TX016208,A458,A4,480753,CASH,2026-02-18 19:47:24,BR8,0
TX016209,A817,A894,125641,CASH,2026-02-12 03:55:43,BR16,0
TX016210,A520,A120,469923,RTGS,2026-01-06 11:12:38,BR9,0
TX016211,A239,A688,108572,IMPS,2026-02-21 10:08:22,BR4,0
TX016212,A105,A440,96161,RTGS,2026-02-15 18:16:16,BR12,0
TX016213,A904,A443,234702,IMPS,2026-02-17 14:20:42,BR2,0
TX016214,A436,A347,136746,CASH,2026-02-05 20:03:15,BR11,0
TX016215,A848,A500,401941,CASH,2026-01-16 08:11:33,BR11,0
TX016216,A501,A679,451092,CASH,2026-01-20 09:38:10,BR12,0
TX016217,A817,A789,25608,IMPS,2026-02-22 04:14:36,BR14,0
TX016218,A260,A94,81719,NEFT,2026-02-13 21:52:08,BR3,0
TX016219,A18,A309,352399,IMPS,2026-02-06 07:23:47,BR15,0
TX016220,A608,A810,140517,IMPS,2026-02-23 08:38:39,BR14,0
TX016221,A353,A3,205851,RTGS,2026-01-09 13:07:41,BR7,0
TX016222,A222,A300,172083,UPI,2026-02-14 19:07:07,BR8,0
TX016223,A444,A291,186917,UPI,2026-02-01 05:31:42,BR1,0
TX016224,A243,A418,139129,CASH,2026-03-03 04:49:57,BR13,0
TX016225,A135,A224,311245,UPI,2026-01-18 12:42:19,BR1,0
TX016226,A463,A60,191882,UPI,2026-01-09 21:37:41,BR13,0
TX016227,A603,A145,241177,UPI,2026-01-13 07:41:20,BR19,0
TX016228,A545,A331,262728,CASH,2026-01-16 07:02:34,BR6,0
TX016229,A143,A848,62595,CASH,2026-03-08 02:00:41,BR4,0
TX016230,A766,A12,50615,CASH,2026-02-23 13:03:10,BR6,0
TX016231,A291,A984,286668,CASH,2026-02-07 21:48:53,BR17,0
TX016232,A346,A431,9760,NEFT,2026-01-31 19:46:57,BR18,0
TX016233,A702,A982,178731,UPI,2026-01-19 23:11:31,BR19,0
TX016234,A879,A921,120222,IMPS,2026-01-25 15:21:16,BR8,0
TX016235,A970,A745,3246,CASH,2026-01-01 05:59:17,BR3,0
TX016236,A499,A80,47461,UPI,2026-02-08 05:08:09,BR10,0
TX016237,A494,A85,240556,UPI,2026-02-07 07:30:27,BR16,0
TX016238,A104,A359,53399,CASH,2026-02-07 04:11:05,BR14,0
TX016239,A493,A118,121952,RTGS,2026-02-11 22:32:14,BR19,0
TX016240,A524,A738,299647,IMPS,2026-01-25 08:59:07,BR8,0
TX016241,A752,A475,155585,NEFT,2026-03-04 20:32:56,BR19,0
TX016242,A873,A473,182738,UPI,2026-02-14 04:44:06,BR11,0
TX016243,A604,A396,201728,RTGS,2026-01-17 01:00:26,BR6,0
TX016244,A761,A786,113280,IMPS,2026-02-03 18:53:33,BR7,0
TX016245,A887,A263,187014,UPI,2026-01-12 12:03:59,BR9,0
TX016246,A618,A804,41220,CASH,2026-01-22 21:12:42,BR11,0
TX016247,A432,A198,498278,NEFT,2026-02-02 16:20:12,BR5,0
TX016248,A304,A318,141751,UPI,2026-02-11 02:35:57,BR14,0
TX016249,A143,A502,418279,NEFT,2026-01-06 16:06:28,BR3,0
TX016250,A735,A918,231758,RTGS,2026-03-08 09:25:22,BR15,0
TX016251,A929,A811,326028,IMPS,2026-01-10 14:38:23,BR1,0
TX016252,A256,A874,268185,CASH,2026-01-31 08:16:21,BR14,0
TX016253,A472,A314,417271,UPI,2026-01-26 01:18:12,BR13,0
TX016254,A167,A58,308288,RTGS,2026-03-06 07:53:40,BR4,0
TX016255,A205,A236,462666,UPI,2026-02-18 21:07:06,BR8,0
TX016256,A266,A216,58979,IMPS,2026-01-14 21:46:54,BR2,0
TX016257,A256,A770,37678,RTGS,2026-01-19 01:58:34,BR1,0
TX016258,A1,A456,484602,RTGS,2026-01-09 05:13:43,BR1,0
TX016259,A790,A126,74528,RTGS,2026-02-15 00:42:29,BR5,0
TX016260,A634,A557,202936,UPI,2026-02-09 00:34:19,BR10,0
TX016261,A658,A678,82191,NEFT,2026-03-04 16:21:24,BR7,0
TX016262,A352,A707,97021,CASH,2026-02-02 04:45:40,BR9,0
TX016263,A678,A366,433320,RTGS,2026-01-06 20:25:27,BR11,0
TX016264,A667,A660,25235,UPI,2026-02-04 17:34:52,BR15,0
TX016265,A615,A826,464073,RTGS,2026-01-29 10:53:02,BR7,0
TX016266,A173,A128,183687,RTGS,2026-01-22 22:45:39,BR5,0
TX016267,A398,A759,13297,CASH,2026-01-12 03:23:33,BR15,0
TX016268,A988,A930,227591,UPI,2026-01-11 00:54:21,BR8,0
TX016269,A756,A565,171565,RTGS,2026-02-24 02:12:56,BR9,0
TX016270,A230,A645,18042,UPI,2026-01-16 07:36:14,BR20,0
TX016271,A962,A199,331604,RTGS,2026-02-11 15:40:16,BR9,0
TX016272,A942,A618,242874,NEFT,2026-01-25 17:40:32,BR6,0
TX016273,A843,A628,353205,NEFT,2026-03-07 18:21:47,BR18,0
TX016274,A1,A525,133937,NEFT,2026-02-17 05:26:05,BR10,0
TX016275,A957,A551,70254,RTGS,2026-02-11 20:51:24,BR9,0
TX016276,A614,A876,400335,RTGS,2026-02-14 19:23:08,BR11,0
TX016277,A707,A90,314468,RTGS,2026-03-05 10:29:30,BR17,0
TX016278,A851,A196,396202,NEFT,2026-02-20 14:02:34,BR1,0
TX016279,A216,A944,430456,NEFT,2026-02-16 16:58:47,BR13,0
TX016280,A124,A590,306076,IMPS,2026-01-04 03:31:11,BR20,0
TX016281,A702,A730,424969,UPI,2026-02-21 04:22:10,BR4,0
TX016282,A993,A387,238768,UPI,2026-03-02 23:01:56,BR3,0
TX016283,A294,A958,395886,CASH,2026-03-07 10:09:53,BR3,0
TX016284,A468,A305,481671,CASH,2026-03-07 00:56:43,BR2,0
TX016285,A886,A34,422288,RTGS,2026-02-23 16:57:50,BR9,0
TX016286,A806,A536,185977,RTGS,2026-02-10 02:05:38,BR19,0
TX016287,A614,A363,2644,IMPS,2026-01-24 20:28:00,BR11,0
TX016288,A323,A201,414060,CASH,2026-02-18 01:46:17,BR11,0
TX016289,A44,A949,475877,NEFT,2026-01-02 16:05:02,BR8,0
TX016290,A620,A35,65232,UPI,2026-01-15 05:32:19,BR10,0
TX016291,A950,A257,226996,CASH,2026-01-19 00:57:20,BR9,0
TX016292,A820,A192,12783,NEFT,2026-01-07 14:56:32,BR1,0
TX016293,A391,A444,157875,RTGS,2026-01-06 15:51:02,BR12,0
TX016294,A123,A960,397454,NEFT,2026-02-15 18:09:06,BR12,0
TX016295,A862,A958,444822,RTGS,2026-02-24 02:37:13,BR9,0
TX016296,A904,A503,460422,CASH,2026-02-10 08:06:51,BR10,0
TX016297,A800,A453,19506,RTGS,2026-03-07 13:53:58,BR3,0
TX016298,A270,A694,100767,IMPS,2026-02-14 06:29:16,BR16,0
TX016299,A137,A188,421961,IMPS,2026-03-02 00:37:21,BR4,0
TX016300,A125,A434,258761,CASH,2026-01-21 20:39:45,BR3,0
TX016301,A18,A296,264545,NEFT,2026-01-09 14:26:47,BR12,0
TX016302,A264,A572,377336,RTGS,2026-02-25 00:30:34,BR1,0
TX016303,A729,A75,279729,CASH,2026-02-02 01:47:50,BR4,0
TX016304,A179,A299,210186,UPI,2026-01-13 15:42:54,BR5,0
TX016305,A171,A508,352857,RTGS,2026-02-04 20:30:25,BR11,0
TX016306,A238,A995,448317,UPI,2026-01-04 12:33:14,BR11,0
TX016307,A163,A627,139647,IMPS,2026-01-07 20:12:46,BR19,0
TX016308,A671,A16,391433,IMPS,2026-02-18 20:57:12,BR16,0
TX016309,A645,A804,38453,NEFT,2026-01-01 12:57:25,BR17,0
TX016310,A650,A401,170731,CASH,2026-03-03 22:54:59,BR4,0
TX016311,A175,A398,408003,UPI,2026-01-10 18:33:11,BR12,0
TX016312,A857,A50,178419,RTGS,2026-02-22 07:47:11,BR9,0
TX016313,A887,A35,497523,IMPS,2026-01-13 00:23:07,BR7,0
TX016314,A972,A816,331582,RTGS,2026-01-02 12:44:03,BR10,0
TX016315,A407,A549,120396,CASH,2026-01-16 10:22:52,BR19,0
TX016316,A889,A118,302753,RTGS,2026-02-04 18:30:39,BR20,0
TX016317,A203,A333,180096,NEFT,2026-02-03 08:55:50,BR9,0
TX016318,A156,A44,400809,RTGS,2026-01-10 12:49:09,BR6,0
TX016319,A50,A600,410782,NEFT,2026-01-23 01:41:34,BR18,0
TX016320,A345,A632,83301,RTGS,2026-01-06 17:25:27,BR6,0
TX016321,A556,A497,291118,IMPS,2026-01-23 20:59:14,BR12,0
TX016322,A91,A275,329470,UPI,2026-01-10 20:14:55,BR12,0
TX016323,A242,A555,473067,CASH,2026-01-26 00:52:09,BR1,0
TX016324,A827,A736,304989,IMPS,2026-02-12 22:08:37,BR12,0
TX016325,A494,A894,359626,RTGS,2026-03-04 19:01:15,BR16,0
TX016326,A650,A191,372584,UPI,2026-02-06 16:26:56,BR3,0
TX016327,A963,A233,412868,CASH,2026-02-18 10:31:52,BR12,0
TX016328,A104,A981,342470,IMPS,2026-02-06 10:37:54,BR10,0
TX016329,A441,A563,9753,UPI,2026-01-17 15:19:00,BR6,0
TX016330,A328,A182,294936,IMPS,2026-02-09 08:23:48,BR15,0
TX016331,A726,A476,72695,IMPS,2026-02-10 09:40:05,BR3,0
TX016332,A692,A468,353675,RTGS,2026-02-18 03:28:20,BR1,0
TX016333,A470,A116,235231,RTGS,2026-01-07 23:11:09,BR13,0
TX016334,A988,A845,240509,CASH,2026-02-02 19:56:20,BR12,0
TX016335,A415,A155,14855,RTGS,2026-01-08 09:58:02,BR6,0
TX016336,A783,A971,271804,RTGS,2026-01-23 16:09:48,BR5,0
TX016337,A159,A170,302807,RTGS,2026-01-09 16:40:47,BR10,0
TX016338,A381,A966,234729,CASH,2026-03-02 01:24:42,BR7,0
TX016339,A297,A690,489537,CASH,2026-03-01 20:17:33,BR3,0
TX016340,A283,A728,113382,NEFT,2026-01-14 06:04:31,BR7,0
TX016341,A677,A655,411550,RTGS,2026-02-06 11:00:16,BR14,0
TX016342,A581,A429,194938,CASH,2026-03-04 17:20:43,BR16,0
TX016343,A775,A739,176796,CASH,2026-01-27 21:22:58,BR6,0
TX016344,A398,A162,135042,CASH,2026-02-13 14:55:40,BR2,0
TX016345,A93,A682,187534,CASH,2026-01-13 03:53:56,BR15,0
TX016346,A99,A917,339122,CASH,2026-01-02 22:58:50,BR15,0
TX016347,A544,A307,153090,CASH,2026-01-15 00:46:31,BR14,0
TX016348,A610,A346,169099,CASH,2026-01-03 03:57:42,BR8,0
TX016349,A935,A871,138867,NEFT,2026-02-28 11:03:28,BR6,0
TX016350,A151,A13,392924,NEFT,2026-02-13 23:21:34,BR9,0
TX016351,A790,A941,275882,IMPS,2026-03-08 12:11:13,BR8,0
TX016352,A41,A748,484966,RTGS,2026-01-07 22:02:00,BR15,0
TX016353,A184,A379,430574,NEFT,2026-01-15 09:29:17,BR5,0
TX016354,A489,A336,145214,UPI,2026-01-21 02:43:36,BR12,0
TX016355,A145,A540,362202,RTGS,2026-02-24 15:24:39,BR1,0
TX016356,A336,A431,267051,UPI,2026-03-04 17:26:43,BR6,0
TX016357,A993,A279,217624,UPI,2026-01-16 00:58:15,BR1,0
TX016358,A757,A755,448552,CASH,2026-01-20 11:36:22,BR12,0
TX016359,A773,A590,122817,UPI,2026-01-30 03:01:47,BR12,0
TX016360,A222,A101,63411,RTGS,2026-02-23 21:15:14,BR16,0
TX016361,A988,A306,103787,NEFT,2026-02-11 01:45:01,BR9,0
TX016362,A948,A176,326698,NEFT,2026-01-31 12:53:35,BR1,0
TX016363,A774,A977,435158,NEFT,2026-02-05 12:52:21,BR11,0
TX016364,A245,A892,387194,CASH,2026-02-09 11:17:51,BR18,0
TX016365,A608,A265,372550,IMPS,2026-01-05 10:32:22,BR7,0
TX016366,A129,A821,209161,RTGS,2026-01-11 11:57:06,BR1,0
TX016367,A875,A671,92491,UPI,2026-03-03 02:04:00,BR3,0
TX016368,A387,A660,383918,IMPS,2026-01-01 09:38:15,BR10,0
TX016369,A925,A849,470474,UPI,2026-01-20 20:28:34,BR15,0
TX016370,A437,A752,24082,RTGS,2026-01-01 17:32:45,BR14,0
TX016371,A619,A192,345019,CASH,2026-02-27 08:16:11,BR1,0
TX016372,A600,A964,242447,UPI,2026-03-06 07:43:37,BR6,0
TX016373,A823,A719,365177,UPI,2026-02-27 15:59:20,BR18,0
TX016374,A227,A351,443477,RTGS,2026-01-29 04:51:26,BR20,0
TX016375,A337,A527,49469,NEFT,2026-01-22 07:37:16,BR6,0
TX016376,A556,A257,13680,RTGS,2026-01-27 20:20:19,BR10,0
TX016377,A964,A529,367071,CASH,2026-01-26 14:44:03,BR5,0
TX016378,A343,A286,25880,IMPS,2026-02-19 02:55:42,BR2,0
TX016379,A18,A978,220342,UPI,2026-01-09 04:59:19,BR9,0
TX016380,A915,A960,433065,NEFT,2026-03-06 16:32:44,BR2,0
TX016381,A294,A537,361590,CASH,2026-02-18 21:42:32,BR10,0
TX016382,A74,A885,466713,RTGS,2026-02-20 17:28:21,BR5,0
TX016383,A790,A45,239536,RTGS,2026-03-06 14:02:09,BR18,0
TX016384,A192,A283,72292,CASH,2026-02-10 02:47:16,BR11,0
TX016385,A601,A736,278815,NEFT,2026-02-09 13:16:04,BR13,0
TX016386,A660,A936,95989,IMPS,2026-02-23 09:05:13,BR15,0
TX016387,A883,A332,186681,NEFT,2026-01-22 01:34:00,BR13,0
TX016388,A8,A568,113238,RTGS,2026-02-27 22:02:12,BR4,0
TX016389,A49,A115,443423,IMPS,2026-01-11 22:39:01,BR18,0
TX016390,A276,A911,44182,RTGS,2026-01-12 20:56:36,BR15,0
TX016391,A305,A115,499331,NEFT,2026-02-02 22:21:23,BR10,0
TX016392,A96,A842,165953,CASH,2026-02-06 04:59:17,BR13,0
TX016393,A364,A577,66166,NEFT,2026-02-26 23:20:37,BR1,0
TX016394,A13,A492,424205,UPI,2026-02-18 06:50:42,BR14,0
TX016395,A870,A561,176165,IMPS,2026-02-09 10:26:46,BR4,0
TX016396,A481,A85,224437,IMPS,2026-01-18 22:57:34,BR13,0
TX016397,A619,A8,313058,NEFT,2026-01-13 16:26:42,BR5,0
TX016398,A779,A733,401074,IMPS,2026-01-08 00:50:55,BR9,0
TX016399,A990,A47,489160,CASH,2026-01-26 03:36:36,BR11,0
TX016400,A672,A97,247368,RTGS,2026-01-25 23:53:56,BR4,0
TX016401,A8,A302,287229,IMPS,2026-01-08 07:03:40,BR17,0
TX016402,A4,A455,229538,CASH,2026-01-29 11:44:44,BR19,0
TX016403,A456,A430,112513,CASH,2026-01-25 06:10:16,BR19,0
TX016404,A280,A45,328376,CASH,2026-03-02 22:39:43,BR11,0
TX016405,A609,A464,251772,CASH,2026-01-20 14:30:13,BR20,0
TX016406,A845,A661,456771,CASH,2026-01-03 22:18:11,BR10,0
TX016407,A555,A258,71457,IMPS,2026-02-22 07:10:14,BR10,0
TX016408,A1,A170,143302,RTGS,2026-02-10 00:14:33,BR3,0
TX016409,A310,A767,365327,IMPS,2026-02-25 00:36:38,BR9,0
TX016410,A32,A197,184193,NEFT,2026-01-26 04:09:51,BR5,0
TX016411,A31,A64,221763,CASH,2026-01-30 00:08:13,BR6,0
TX016412,A464,A131,293599,IMPS,2026-01-13 21:53:55,BR1,0
TX016413,A936,A379,109648,IMPS,2026-02-04 06:00:45,BR2,0
TX016414,A811,A893,33881,CASH,2026-03-01 05:43:58,BR5,0
TX016415,A565,A856,296653,NEFT,2026-02-27 22:00:02,BR5,0
TX016416,A788,A160,483363,RTGS,2026-02-19 14:15:21,BR18,0
TX016417,A508,A396,395977,IMPS,2026-03-06 23:18:35,BR2,0
TX016418,A812,A361,41076,RTGS,2026-01-18 03:05:16,BR7,0
TX016419,A937,A241,400947,IMPS,2026-01-30 19:32:38,BR14,0
TX016420,A269,A839,223563,CASH,2026-02-12 15:01:03,BR15,0
TX016421,A317,A406,112447,UPI,2026-02-23 00:15:14,BR4,0
TX016422,A318,A277,196350,IMPS,2026-01-27 11:27:50,BR14,0
TX016423,A704,A474,67376,UPI,2026-02-13 14:34:43,BR20,0
TX016424,A541,A243,415674,CASH,2026-03-04 01:40:33,BR3,0
TX016425,A286,A138,467508,RTGS,2026-03-04 09:31:25,BR6,0
TX016426,A678,A692,79139,RTGS,2026-03-01 20:35:15,BR19,0
TX016427,A96,A570,284322,CASH,2026-01-07 09:21:02,BR5,0
TX016428,A602,A844,456644,NEFT,2026-01-25 17:36:29,BR2,0
TX016429,A897,A425,93084,RTGS,2026-01-25 01:20:03,BR9,0
TX016430,A548,A903,77300,NEFT,2026-02-07 07:25:33,BR4,0
TX016431,A689,A374,111587,CASH,2026-02-20 02:47:15,BR6,0
TX016432,A841,A912,281064,UPI,2026-02-25 09:18:27,BR12,0
TX016433,A969,A750,124821,IMPS,2026-01-26 19:48:54,BR5,0
TX016434,A577,A753,92481,IMPS,2026-01-06 17:54:27,BR8,0
TX016435,A499,A877,151403,NEFT,2026-01-22 02:13:18,BR19,0
TX016436,A172,A211,308733,RTGS,2026-02-02 14:37:04,BR7,0
TX016437,A214,A546,9534,IMPS,2026-03-08 14:47:05,BR9,0
TX016438,A900,A303,371529,IMPS,2026-02-03 07:40:30,BR20,0
TX016439,A766,A341,471242,NEFT,2026-02-04 09:50:36,BR11,0
TX016440,A278,A951,404684,UPI,2026-01-21 21:04:24,BR2,0
TX016441,A271,A231,264148,UPI,2026-01-14 06:26:53,BR17,0
TX016442,A473,A67,369544,RTGS,2026-01-01 18:49:09,BR18,0
TX016443,A128,A52,457704,NEFT,2026-01-15 17:05:43,BR13,0
TX016444,A853,A880,221003,NEFT,2026-01-15 05:40:55,BR11,0
TX016445,A860,A882,383425,CASH,2026-01-31 21:55:07,BR17,0
TX016446,A424,A340,9202,CASH,2026-02-03 05:15:55,BR2,0
TX016447,A32,A181,74796,RTGS,2026-02-12 08:03:40,BR20,0
TX016448,A323,A733,395152,IMPS,2026-02-02 01:57:51,BR19,0
TX016449,A436,A878,59847,CASH,2026-02-03 20:25:30,BR8,0
TX016450,A833,A62,196057,IMPS,2026-01-08 01:46:29,BR20,0
TX016451,A284,A98,461503,RTGS,2026-02-01 20:30:54,BR20,0
TX016452,A644,A771,299246,NEFT,2026-02-06 23:30:22,BR2,0
TX016453,A415,A980,461147,IMPS,2026-01-15 21:13:26,BR19,0
TX016454,A162,A375,213533,CASH,2026-01-15 17:47:51,BR14,0
TX016455,A788,A418,53937,RTGS,2026-01-10 15:04:51,BR12,0
TX016456,A266,A989,264915,RTGS,2026-01-14 02:11:23,BR13,0
TX016457,A950,A900,83890,CASH,2026-01-09 14:49:36,BR19,0
TX016458,A17,A20,215898,NEFT,2026-01-25 23:15:09,BR4,0
TX016459,A620,A666,386827,CASH,2026-02-19 00:08:43,BR14,0
TX016460,A411,A451,363818,CASH,2026-01-10 09:26:35,BR14,0
TX016461,A541,A737,359521,IMPS,2026-02-03 18:56:05,BR15,0
TX016462,A774,A370,145253,RTGS,2026-01-31 00:25:16,BR4,0
TX016463,A661,A109,115235,CASH,2026-02-09 05:33:03,BR13,0
TX016464,A257,A379,104807,IMPS,2026-02-22 00:36:58,BR5,0
TX016465,A452,A24,200990,IMPS,2026-03-04 17:42:09,BR20,0
TX016466,A419,A882,480496,IMPS,2026-01-06 14:48:51,BR7,0
TX016467,A673,A817,425797,UPI,2026-02-18 11:38:11,BR13,0
TX016468,A337,A539,211512,RTGS,2026-02-14 00:07:01,BR7,0
TX016469,A41,A274,270774,NEFT,2026-01-06 14:51:40,BR16,0
